x,hart
18092,1780
18093,1780
18094,1730
18095,1747
18096,1747
18097,1756
18098,1747
18099,1747
18100,1771
18101,1771
18102,1790
18103,1789
18104,1789
18105,1797
18106,1792
18107,1792
18108,1817
18109,1824
18110,1824
18111,1827
18112,1840
18113,1840
18114,1862
18115,1856
18116,1856
18117,1867
18118,1884
18119,1884
18120,1902
18121,1902
18122,1904
18123,1898
18124,1898
18125,1903
18126,1938
18127,1938
18128,1919
18129,1931
18130,1931
18131,1948
18132,1943
18133,1943
18134,1965
18135,1971
18136,1971
18137,1977
18138,1975
18139,1975
18140,2002
18141,2002
18142,1986
18143,2011
18144,2011
18145,2022
18146,2024
18147,2024
18148,2010
18149,2021
18150,2021
18151,2030
18152,2041
18153,2041
18154,2021
18155,2037
18156,2037
18157,2050
18158,2050
18159,2044
18160,2055
18161,2055
18162,2069
18163,2064
18164,2064
18165,2065
18166,2070
18167,2070
18168,2078
18169,2091
18170,2091
18171,2079
18172,2085
18173,2085
18174,2099
18175,2085
18176,2085
18177,2086
18178,2097
18179,2097
18180,2103
18181,2103
18182,2100
18183,2100
18184,2100
18185,2094
18186,2106
18187,2106
18188,2111
18189,2112
18190,2112
18191,2124
18192,2116
18193,2116
18194,2113
18195,2128
18196,2128
18197,2131
18198,2128
18199,2128
18200,2132
18201,2132
18202,2116
18203,2144
18204,2144
18205,2134
18206,2122
18207,2122
18208,2126
18209,2136
18210,2136
18211,2118
18212,2114
18213,2114
18214,2115
18215,2116
18216,2116
18217,2108
18218,2108
18219,2086
18220,2080
18221,2080
18222,2076
18223,2057
18224,2057
18225,2038
18226,2044
18227,2044
18228,2013
18229,2001
18230,2001
18231,1982
18232,1976
18233,1976
18234,1955
18235,1939
18236,1939
18237,1915
18238,1915
18239,1916
18240,1917
18241,1917
18242,1884
18243,1887
18244,1887
18245,1871
18246,1877
18247,1877
18248,1870
18249,1872
18250,1872
18251,1865
18252,1871
18253,1871
18254,1849
18255,1874
18256,1874
18257,1884
18258,1884
18259,1870
18260,1892
18261,1892
18262,1883
18263,1900
18264,1900
18265,1903
18266,1916
18267,1916
18268,1916
18269,1925
18270,1925
18271,1939
18272,1933
18273,1933
18274,1950
18275,1950
18276,1941
18277,1950
18278,1950
18279,1951
18280,1955
18281,1955
18282,1966
18283,1985
18284,1985
18285,1985
18286,1980
18287,1980
18288,1991
18289,1987
18290,1987
18291,2012
18292,2017
18293,2017
18294,2008
18295,2003
18296,2003
18297,2012
18298,2012
18299,1999
18300,2004
18301,2004
18302,2031
18303,2004
18304,2004
18305,2019
18306,1992
18307,1992
18308,2011
18309,2006
18310,2006
18311,2007
18312,2010
18313,2010
18314,2007
18315,2007
18316,2003
18317,2001
18318,2001
18319,2014
18320,2006
18321,2006
18322,2004
18323,1997
18324,1997
18325,2009
18326,1993
18327,1993
18328,1991
18329,1996
18330,1996
18331,1981
18332,1967
18333,1967
18334,1977
18335,1977
18336,1970
18337,1966
18338,1966
18339,1961
18340,1959
18341,1959
18342,1955
18343,1960
18344,1960
18345,1952
18346,1954
18347,1954
18348,1969
18349,1936
18350,1936
18351,1940
18352,1940
18353,1954
18354,1923
18355,1923
18356,1916
18357,1898
18358,1898
18359,1888
18360,1895
18361,1895
18362,1877
18363,1873
18364,1873
18365,1884
18366,1886
18367,1886
18368,1883
18369,1888
18370,1888
18371,1884
18372,1884
18373,1888
18374,1889
18375,1889
18376,1883
18377,1907
18378,1907
18379,1929
18380,1922
18381,1922
18382,1944
18383,1956
18384,1956
18385,1978
18386,1993
18387,1993
18388,2019
18389,2025
18390,2025
18391,2047
18392,2047
18393,2048
18394,2057
18395,2057
18396,2070
18397,2081
18398,2081
18399,2085
18400,2092
18401,2092
18402,2084
18403,2108
18404,2108
18405,2107
18406,2080
18407,2080
18408,2080
18409,2067
18410,2067
18411,2019
18412,2019
18413,1992
18414,1973
18415,1973
18416,1913
18417,1884
18418,1884
18419,1837
18420,1813
18421,1813
18422,1807
18423,1804
18424,1804
18425,1807
18426,1841
18427,1841
18428,1850
18429,1850
18430,1885
18431,1919
18432,1919
18433,1958
18434,1991
18435,1991
18436,2000
18437,2024
18438,2024
18439,2042
18440,2053
18441,2053
18442,2034
18443,2026
18444,2026
18445,2030
18446,2001
18447,2001
18448,1973
18449,1936
18450,1936
18451,1943
18452,1943
18453,1898
18454,1868
18455,1868
18456,1868
18457,1848
18458,1848
18459,1831
18460,1832
18461,1832
18462,1844
18463,1852
18464,1852
18465,1899
18466,1941
18467,1941
18468,2008
18469,2008
18470,2067
18471,2150
18472,2150
18473,2253
18474,2387
18475,2387
18476,2492
18477,2584
18478,2584
18479,2636
18480,2635
18481,2635
18482,2553
18483,2420
18484,2420
18485,2266
18486,2141
18487,2141
18488,2039
18489,2039
18490,1981
18491,1951
18492,1951
18493,1943
18494,1936
18495,1936
18496,1920
18497,1916
18498,1916
18499,1911
18500,1886
18501,1886
18502,1881
18503,1858
18504,1858
18505,1827
18506,1793
18507,1793
18508,1787
18509,1787
18510,1792
18511,1754
18512,1754
18513,1757
18514,1753
18515,1753
18516,1771
18517,1784
18518,1784
18519,1799
18520,1822
18521,1822
18522,1839
18523,1825
18524,1825
18525,1845
18526,1845
18527,1859
18528,1864
18529,1864
18530,1859
18531,1870
18532,1870
18533,1869
18534,1877
18535,1877
18536,1890
18537,1899
18538,1899
18539,1907
18540,1909
18541,1909
18542,1926
18543,1937
18544,1937
18545,1953
18546,1967
18547,1967
18548,1987
18549,1987
18550,1978
18551,1996
18552,1996
18553,2015
18554,2023
18555,2023
18556,2031
18557,2046
18558,2046
18559,2043
18560,2064
18561,2064
18562,2069
18563,2073
18564,2073
18565,2092
18566,2092
18567,2086
18568,2099
18569,2099
18570,2119
18571,2114
18572,2114
18573,2123
18574,2128
18575,2128
18576,2130
18577,2139
18578,2139
18579,2143
18580,2137
18581,2137
18582,2150
18583,2140
18584,2140
18585,2148
18586,2148
18587,2152
18588,2156
18589,2156
18590,2145
18591,2156
18592,2156
18593,2143
18594,2157
18595,2157
18596,2160
18597,2168
18598,2168
18599,2162
18600,2161
18601,2161
18602,2150
18603,2150
18604,2166
18605,2158
18606,2158
18607,2147
18608,2150
18609,2150
18610,2143
18611,2124
18612,2124
18613,2129
18614,2114
18615,2114
18616,2111
18617,2089
18618,2089
18619,2067
18620,2055
18621,2055
18622,2066
18623,2066
18624,2036
18625,2024
18626,2024
18627,2011
18628,1984
18629,1984
18630,1979
18631,1976
18632,1976
18633,1958
18634,1947
18635,1947
18636,1934
18637,1915
18638,1915
18639,1928
18640,1920
18641,1920
18642,1911
18643,1911
18644,1905
18645,1916
18646,1916
18647,1893
18648,1906
18649,1906
18650,1896
18651,1922
18652,1922
18653,1919
18654,1896
18655,1896
18656,1913
18657,1937
18658,1937
18659,1914
18660,1921
18661,1921
18662,1922
18663,1922
18664,1924
18665,1935
18666,1935
18667,1922
18668,1941
18669,1941
18670,1941
18671,1945
18672,1945
18673,1948
18674,1970
18675,1970
18676,1953
18677,1972
18678,1972
18679,1975
18680,1975
18681,1982
18682,1983
18683,1983
18684,1992
18685,1992
18686,1992
18687,2004
18688,2002
18689,2002
18690,2016
18691,2016
18692,2016
18693,2023
18694,2025
18695,2025
18696,2008
18697,2000
18698,2000
18699,2006
18700,1984
18701,1984
18702,1958
18703,1958
18704,1948
18705,1927
18706,1927
18707,1878
18708,1882
18709,1882
18710,1847
18711,1824
18712,1824
18713,1794
18714,1751
18715,1751
18716,1731
18717,1704
18718,1704
18719,1671
18720,1671
18721,1659
18722,1659
18723,1659
18724,1617
18725,1619
18726,1619
18727,1623
18728,1632
18729,1632
18730,1633
18731,1637
18732,1637
18733,1638
18734,1661
18735,1661
18736,1667
18737,1667
18738,1673
18739,1695
18740,1695
18741,1698
18742,1701
18743,1701
18744,1730
18745,1757
18746,1757
18747,1755
18748,1776
18749,1776
18750,1787
18751,1815
18752,1815
18753,1823
18754,1845
18755,1845
18756,1879
18757,1889
18758,1889
18759,1891
18760,1891
18761,1914
18762,1947
18763,1947
18764,1945
18765,1966
18766,1966
18767,1975
18768,1992
18769,1992
18770,1994
18771,2004
18772,2004
18773,2021
18774,2013
18775,2013
18776,2012
18777,2012
18778,2024
18779,2029
18780,2029
18781,2011
18782,2035
18783,2035
18784,2027
18785,2023
18786,2023
18787,2040
18788,2038
18789,2038
18790,2034
18791,2046
18792,2046
18793,2032
18794,2034
18795,2034
18796,2050
18797,2029
18798,2029
18799,2042
18800,2042
18801,2037
18802,2021
18803,2021
18804,2023
18805,2032
18806,2032
18807,2014
18808,2008
18809,2008
18810,2010
18811,2000
18812,2000
18813,2010
18814,2000
18815,2000
18816,1994
18817,1994
18818,1997
18819,1988
18820,1988
18821,1990
18822,1996
18823,1996
18824,1987
18825,2004
18826,2004
18827,2001
18828,1990
18829,1990
18830,2009
18831,2023
18832,2023
18833,2019
18834,2028
18835,2028
18836,2027
18837,2027
18838,2022
18839,2026
18840,2026
18841,2024
18842,2029
18843,2029
18844,2020
18845,2000
18846,2000
18847,1999
18848,2006
18849,2006
18850,1998
18851,1989
18852,1989
18853,1980
18854,1980
18855,1970
18856,1970
18857,1970
18858,1973
18859,1970
18860,1970
18861,1974
18862,1976
18863,1976
18864,1964
18865,1977
18866,1977
18867,1975
18868,1978
18869,1978
18870,1981
18871,1981
18872,1976
18873,1989
18874,1989
18875,1985
18876,1996
18877,1996
18878,1996
18879,2022
18880,2022
18881,2018
18882,2065
18883,2065
18884,2108
18885,2144
18886,2144
18887,2191
18888,2240
18889,2240
18890,2303
18891,2303
18892,2415
18893,2474
18894,2474
18895,2550
18896,2568
18897,2568
18898,2511
18899,2428
18900,2428
18901,2291
18902,2146
18903,2146
18904,2036
18905,1946
18906,1946
18907,1881
18908,1872
18909,1872
18910,1860
18911,1860
18912,1867
18913,1868
18914,1868
18915,1873
18916,1892
18917,1892
18918,1910
18919,1904
18920,1904
18921,1915
18922,1931
18923,1931
18924,1907
18925,1935
18926,1935
18927,1942
18928,1938
18929,1938
18930,1953
18931,1953
18932,1944
18933,1948
18934,1948
18935,1977
18936,1992
18937,1992
18938,1975
18939,1992
18940,1992
18941,1979
18942,1977
18943,1977
18944,1991
18945,1984
18946,1984
18947,1996
18948,1976
18949,1976
18950,1983
18951,1983
18952,1985
18953,2003
18954,2003
18955,2007
18956,2004
18957,2004
18958,2006
18959,1996
18960,1996
18961,2015
18962,2009
18963,2009
18964,2015
18965,2019
18966,2019
18967,2011
18968,2006
18969,2006
18970,2029
18971,2029
18972,2017
18973,2019
18974,2019
18975,2024
18976,2021
18977,2021
18978,2027
18979,2017
18980,2017
18981,2018
18982,2035
18983,2035
18984,2037
18985,2018
18986,2018
18987,2044
18988,2044
18989,2050
18990,2027
18991,2027
18992,2052
18993,2033
18994,2033
18995,2056
18996,2055
18997,2055
18998,2043
18999,2070
19000,2070
19001,2062
19002,2057
19003,2057
19004,2084
19005,2087
19006,2087
19007,2081
19008,2091
19009,2091
19010,2097
19011,2097
19012,2094
19013,2102
19014,2102
19015,2099
19016,2101
19017,2101
19018,2103
19019,2090
19020,2090
19021,2096
19022,2113
19023,2113
19024,2093
19025,2086
19026,2086
19027,2084
19028,2084
19029,2056
19030,2061
19031,2061
19032,2056
19033,2023
19034,2023
19035,2009
19036,1986
19037,1986
19038,1954
19039,1929
19040,1929
19041,1900
19042,1868
19043,1868
19044,1828
19045,1793
19046,1793
19047,1766
19048,1766
19049,1739
19050,1718
19051,1718
19052,1698
19053,1662
19054,1662
19055,1634
19056,1643
19057,1643
19058,1611
19059,1611
19060,1611
19061,1621
19062,1621
19063,1621
19064,1619
19065,1643
19066,1643
19067,1645
19068,1645
19069,1670
19070,1693
19071,1693
19072,1691
19073,1716
19074,1716
19075,1733
19076,1744
19077,1744
19078,1756
19079,1766
19080,1766
19081,1768
19082,1781
19083,1781
19084,1803
19085,1803
19086,1811
19087,1833
19088,1833
19089,1848
19090,1853
19091,1853
19092,1891
19093,1876
19094,1876
19095,1907
19096,1909
19097,1909
19098,1890
19099,1936
19100,1936
19101,1930
19102,1921
19103,1921
19104,1935
19105,1935
19106,1933
19107,1922
19108,1922
19109,1927
19110,1936
19111,1936
19112,1923
19113,1930
19114,1930
19115,1922
19116,1914
19117,1914
19118,1930
19119,1914
19120,1914
19121,1919
19122,1919
19123,1915
19124,1901
19125,1901
19126,1896
19127,1913
19128,1913
19129,1895
19130,1899
19131,1899
19132,1887
19133,1880
19134,1880
19135,1893
19136,1892
19137,1892
19138,1893
19139,1892
19140,1892
19141,1888
19142,1888
19143,1886
19144,1900
19145,1900
19146,1901
19147,1898
19148,1898
19149,1891
19150,1888
19151,1888
19152,1885
19153,1882
19154,1882
19155,1866
19156,1871
19157,1871
19158,1854
19159,1829
19160,1829
19161,1844
19162,1844
19163,1834
19164,1825
19165,1825
19166,1829
19167,1816
19168,1816
19169,1817
19170,1814
19171,1814
19172,1795
19173,1809
19174,1809
19175,1811
19176,1780
19177,1780
19178,1777
19179,1777
19180,1775
19181,1786
19182,1786
19183,1775
19184,1784
19185,1784
19186,1783
19187,1796
19188,1796
19189,1813
19190,1820
19191,1820
19192,1849
19193,1834
19194,1834
19195,1871
19196,1884
19197,1884
19198,1884
19199,1915
19200,1915
19201,1938
19202,1938
19203,1935
19204,2018
19205,2018
19206,2066
19207,2082
19208,2082
19209,2150
19210,2196
19211,2196
19212,2255
19213,2313
19214,2313
19215,2323
19216,2361
19217,2361
19218,2404
19219,2404
19220,2390
19221,2403
19222,2403
19223,2416
19224,2407
19225,2407
19226,2399
19227,2385
19228,2385
19229,2365
19230,2372
19231,2372
19232,2352
19233,2307
19234,2307
19235,2292
19236,2263
19237,2263
19238,2244
19239,2244
19240,2217
19241,2191
19242,2191
19243,2167
19244,2148
19245,2148
19246,2119
19247,2121
19248,2121
19249,2113
19250,2090
19251,2090
19252,2071
19253,2070
19254,2070
19255,2050
19256,2052
19257,2052
19258,2050
19259,2050
19260,2052
19261,2051
19262,2051
19263,2053
19264,2082
19265,2082
19266,2127
19267,2168
19268,2168
19269,2223
19270,2268
19271,2268
19272,2328
19273,2369
19274,2369
19275,2431
19276,2494
19277,2494
19278,2544
19279,2544
19280,2536
19281,2490
19282,2490
19283,2397
19284,2276
19285,2276
19286,2157
19287,2046
19288,2046
19289,1981
19290,1928
19291,1928
19292,1919
19293,1912
19294,1912
19295,1939
19296,1939
19297,1946
19298,1951
19299,1951
19300,1966
19301,1995
19302,1995
19303,1985
19304,2006
19305,2006
19306,2023
19307,2018
19308,2018
19309,2032
19310,2032
19311,2032
19312,2033
19313,2056
19314,2056
19315,2043
19316,2064
19317,2064
19318,2071
19319,2071
19320,2073
19321,2079
19322,2079
19323,2079
19324,2088
19325,2088
19326,2084
19327,2093
19328,2093
19329,2092
19330,2088
19331,2088
19332,2083
19333,2087
19334,2087
19335,2084
19336,2084
19337,2076
19338,2095
19339,2095
19340,2081
19341,2071
19342,2071
19343,2080
19344,2092
19345,2092
19346,2074
19347,2064
19348,2064
19349,2079
19350,2062
19351,2062
19352,2071
19353,2071
19354,2080
19355,2057
19356,2057
19357,2074
19358,2073
19359,2073
19360,2059
19361,2099
19362,2099
19363,2087
19364,2098
19365,2098
19366,2088
19367,2081
19368,2081
19369,2091
19370,2097
19371,2097
19372,2095
19373,2095
19374,2088
19375,2079
19376,2079
19377,2067
19378,2080
19379,2080
19380,2080
19381,2059
19382,2059
19383,2059
19384,2044
19385,2044
19386,2050
19387,2060
19388,2060
19389,2071
19390,2071
19391,2088
19392,2079
19393,2079
19394,2078
19395,2087
19396,2087
19397,2107
19398,2112
19399,2112
19400,2115
19401,2124
19402,2124
19403,2102
19404,2106
19405,2106
19406,2114
19407,2099
19408,2099
19409,2102
19410,2101
19411,2101
19412,2073
19413,2073
19414,2073
19415,2056
19416,2056
19417,2033
19418,2028
19419,2028
19420,1989
19421,1984
19422,1984
19423,1967
19424,1926
19425,1926
19426,1923
19427,1890
19428,1890
19429,1863
19430,1863
19431,1854
19432,1839
19433,1839
19434,1809
19435,1805
19436,1805
19437,1785
19438,1770
19439,1770
19440,1784
19441,1766
19442,1766
19443,1755
19444,1766
19445,1766
19446,1744
19447,1750
19448,1750
19449,1769
19450,1769
19451,1762
19452,1762
19453,1762
19454,1778
19455,1774
19456,1774
19457,1780
19458,1812
19459,1812
19460,1796
19461,1810
19462,1810
19463,1809
19464,1809
19465,1809
19466,1830
19467,1838
19468,1838
19469,1836
19470,1836
19471,1848
19472,1845
19473,1845
19474,1847
19475,1860
19476,1860
19477,1864
19478,1868
19479,1868
19480,1861
19481,1867
19482,1867
19483,1875
19484,1877
19485,1877
19486,1889
19487,1889
19488,1885
19489,1883
19490,1883
19491,1890
19492,1892
19493,1892
19494,1899
19495,1905
19496,1905
19497,1904
19498,1916
19499,1916
19500,1921
19501,1926
19502,1926
19503,1939
19504,1955
19505,1955
19506,1950
19507,1956
19508,1956
19509,1957
19510,1957
19511,1955
19512,1970
19513,1970
19514,1971
19515,1964
19516,1964
19517,1973
19518,1984
19519,1984
19520,1972
19521,1975
19522,1975
19523,1986
19524,1969
19525,1969
19526,1987
19527,1987
19528,1990
19529,1982
19530,1982
19531,1975
19532,1978
19533,1978
19534,1976
19535,1985
19536,1985
19537,1967
19538,1978
19539,1978
19540,1968
19541,1953
19542,1953
19543,1959
19544,1961
19545,1961
19546,1959
19547,1959
19548,1959
19549,1966
19550,1966
19551,1957
19552,1980
19553,1980
19554,1986
19555,1984
19556,1984
19557,1989
19558,1994
19559,1994
19560,1986
19561,1998
19562,1998
19563,1985
19564,1974
19565,1974
19566,1972
19567,1972
19568,1932
19569,1931
19570,1931
19571,1917
19572,1904
19573,1904
19574,1902
19575,1891
19576,1891
19577,1884
19578,1896
19579,1896
19580,1903
19581,1905
19582,1905
19583,1910
19584,1910
19585,1896
19586,1889
19587,1889
19588,1879
19589,1876
19590,1876
19591,1859
19592,1850
19593,1850
19594,1819
19595,1820
19596,1820
19597,1814
19598,1804
19599,1804
19600,1815
19601,1814
19602,1814
19603,1827
19604,1827
19605,1853
19606,1873
19607,1873
19608,1888
19609,1919
19610,1919
19611,1928
19612,1936
19613,1936
19614,1950
19615,1955
19616,1955
19617,1965
19618,1975
19619,1975
19620,1971
19621,1971
19622,1974
19623,1995
19624,1995
19625,1986
19626,2005
19627,2005
19628,2011
19629,2001
19630,2001
19631,2020
19632,2028
19633,2028
19634,2027
19635,2040
19636,2040
19637,2031
19638,2042
19639,2042
19640,2054
19641,2054
19642,2040
19643,2051
19644,2051
19645,2049
19646,2042
19647,2042
19648,2060
19649,2068
19650,2068
19651,2070
19652,2080
19653,2080
19654,2080
19655,2082
19656,2082
19657,2098
19658,2098
19659,2098
19660,2116
19661,2116
19662,2135
19663,2153
19664,2153
19665,2189
19666,2242
19667,2242
19668,2289
19669,2356
19670,2356
19671,2432
19672,2521
19673,2521
19674,2607
19675,2656
19676,2656
19677,2639
19678,2556
19679,2556
19680,2415
19681,2415
19682,2265
19683,2127
19684,2127
19685,1999
19686,1920
19687,1920
19688,1870
19689,1836
19690,1836
19691,1830
19692,1836
19693,1836
19694,1831
19695,1836
19696,1836
19697,1841
19698,1841
19699,1830
19700,1853
19701,1853
19702,1855
19703,1865
19704,1865
19705,1875
19706,1880
19707,1880
19708,1888
19709,1900
19710,1900
19711,1900
19712,1913
19713,1913
19714,1917
19715,1913
19716,1913
19717,1925
19718,1925
19719,1931
19720,1925
19721,1925
19722,1933
19723,1941
19724,1941
19725,1935
19726,1944
19727,1944
19728,1944
19729,1944
19730,1944
19731,1951
19732,1950
19733,1950
19734,1951
19735,1962
19736,1962
19737,1966
19738,1966
19739,1966
19740,1975
19741,1975
19742,1967
19743,1983
19744,1983
19745,1990
19746,1992
19747,1992
19748,1997
19749,2002
19750,2002
19751,1998
19752,2017
19753,2017
19754,2025
19755,2026
19756,2026
19757,2039
19758,2044
19759,2044
19760,2046
19761,2046
19762,2053
19763,2060
19764,2064
19765,2064
19766,2072
19767,2072
19768,2065
19769,2085
19770,2085
19771,2096
19772,2100
19773,2100
19774,2107
19775,2116
19776,2116
19777,2107
19778,2123
19779,2123
19780,2130
19781,2130
19782,2130
19783,2138
19784,2140
19785,2140
19786,2151
19787,2170
19788,2170
19789,2175
19790,2175
19791,2182
19792,2191
19793,2191
19794,2185
19795,2194
19796,2194
19797,2195
19798,2211
19799,2211
19800,2203
19801,2200
19802,2200
19803,2180
19804,2192
19805,2192
19806,2190
19807,2182
19808,2182
19809,2177
19810,2156
19811,2156
19812,2161
19813,2155
19814,2155
19815,2139
19816,2129
19817,2129
19818,2107
19819,2107
19820,2090
19821,2084
19822,2084
19823,2064
19824,2050
19825,2050
19826,2036
19827,2023
19828,2023
19829,2001
19830,1991
19831,1991
19832,1966
19833,1960
19834,1960
19835,1941
19836,1921
19837,1921
19838,1905
19839,1905
19840,1905
19841,1889
19842,1889
19843,1889
19844,1890
19845,1890
19846,1875
19847,1897
19848,1897
19849,1886
19850,1892
